"company","serial_number","name","asset","manufacturer","u_manufacturer_part_number","u_parent_asset","location"
"Island Health","1396313-0002","AO400327-CRT","AO400327-CRT","ERGOTRON","SV43-2570-0","AO400327","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-3rd Floor"
"Island Health","1844497-0002","AO400331-CRT","AO400331-CRT","ERGOTRON","SV43-2570-0","AO400331","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-5th Floor"
"Island Health","1269741-0014","AO400333-CRT","AO400333-CRT","ERGOTRON","C50-3510-0","AO400333","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","1782700-0005","AO400334-CRT","AO400334-CRT","ERGOTRON","C50-3510-0","AO400334","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","1840497-0001","AO400335-CRT","AO400335-CRT","ERGOTRON","C50-3510-0","AO400335","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","1957101-0001","AO400336-CRT","AO400336-CRT","ERGOTRON","C50-3510-0","AO400336","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","1269827-0026","AO400337-CRT","AO400337-CRT","ERGOTRON","C50-3510-0","AO400337","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","1269742-0014","AO400338-CRT","AO400338-CRT","ERGOTRON","C50-3510-0","AO400338","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor"
"Island Health","1297847-0017","AO400339-CRT","AO400339-CRT","ERGOTRON","C50-3510-0","AO400339","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor"
"Island Health","1827614-0007","AO400343-CRT","AO400343-CRT","ERGOTRON","SV43-2570-0","AO400343","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","1269741-0025","AO400344-CRT","AO400344-CRT","ERGOTRON","SV43-2570-0","AO400344","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Basement 1"
"Island Health","1854605-0003","AO400345-CRT","AO400345-CRT","ERGOTRON","SV43-2570-0","AO400345","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-5th Floor"
"Island Health","1441006-0040","AO400346-CRT","AO400346-CRT","ERGOTRON","SV43-2570-0","AO400346","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Basement 1"
"Island Health","1299486-0017","AO400350-CRT","AO400350-CRT","ERGOTRON","C50-3510-0","AO400350","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","1296600-0027","AO400351-CRT","AO400351-CRT","ERGOTRON","C50-3510-0","AO001544","VIHA-VGH-Victoria General Hospital-Main Building-4th Floor"
"Island Health","1296600-0019","AO400352-CRT","AO400352-CRT","ERGOTRON","C50-3510-0","AO400352","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor"
"Island Health","1801000-0042","AO400354-CRT","AO400354-CRT","ERGOTRON","SV43-2570-0","AO400354","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Basement 1"
"Island Health","1296600-0001","AO400355-CRT","AO400355-CRT","ERGOTRON","C50-3510-0","AO400355","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor"
"Island Health","1270106-0043","AO400356-CRT","AO400356-CRT","ERGOTRON","SV43-2570-0","AO400356","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Basement 1"
"Island Health","1297847-0010","AO400357-CRT","AO400357-CRT","ERGOTRON","C50-3510-0","AO400357","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","1297847-0056","AO400359-CRT","AO400359-CRT","ERGOTRON","C50-3510-0","AO400359","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","1269828-0020","AO400361-CRT","AO400361-CRT","ERGOTRON","C50-3510-0","AO400361","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-5th Floor"
"Island Health","1269345-0036","AO400363-CRT","AO400363-CRT","ERGOTRON","C50-3510-0","AO400363","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Basement 1"
"Island Health","1297847-0028","AO400365-CRT","AO400365-CRT","ERGOTRON","C50-3510-0","AO400365","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","1270106-0053","AO400366-CRT","AO400366-CRT","ERGOTRON","C50-3510-0","AO400366","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor"
"Island Health","1296600-0014","AO400367-CRT","AO400367-CRT","ERGOTRON","C50-3510-0","AO400367","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor"
"Island Health","1442218-0012","AO400369-CRT","AO400369-CRT","ERGOTRON","SV43-2570-0","AO400369","VIHA-NRGH-Nanaimo Regional General Hospital-Ambulatory-Ground Floor"
"Island Health","1297847-0054","AO400370-CRT","AO400370-CRT","ERGOTRON","SV43-2570-0","AO400370","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-3rd Floor"
"Island Health","1299486-0016","AO400371-CRT","AO400371-CRT","ERGOTRON","C50-3510-0","AO400371","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","1297847-0014","AO400372-CRT","AO400372-CRT","ERGOTRON","C50-3510-0","AO400372","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","1297847-0047","AO400373-CRT","AO400373-CRT","ERGOTRON","C50-3510-0","AO400373","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","1269827-0017","AO400375-CRT","AO400375-CRT","ERGOTRON","SV43-2570-0","AO400375","VIHA-NRGH-Nanaimo Regional General Hospital-Ambulatory-Ground Floor"
"Island Health","1297848-0031","AO400376-CRT","AO400376-CRT","ERGOTRON","SV43-2570-0","AO400376","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-5th Floor"
"Island Health","1296600-0013","AO400377-CRT","AO400377-CRT","ERGOTRON","C50-3510-0","AO400377","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor"
"Island Health","1357818-0219","AO400378-CRT","AO400378-CRT","ERGOTRON","","AO400378","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building"
"Island Health","1296600-0002","AO400381-CRT","AO400381-CRT","ERGOTRON","SV43-2570-0","AO400381","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor"
"Island Health","1297847-0061","AO400382-CRT","AO400382-CRT","ERGOTRON","C50-3510-0","AO400382","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor"
"Island Health","1296600-0050","AO400384-CRT","AO400384-CRT","ERGOTRON","C50-3510-0","AO400384","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","1297847-0002","AO400385-CRT","AO400385-CRT","ERGOTRON","C50-3510-0","AO400385","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","1269345-0025","AO400386-CRT","AO400386-CRT","ERGOTRON","C50-3510-0","AO400386","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-4th Floor"
"Island Health","1644601-0001","AO400387-CRT","AO400387-CRT","ERGOTRON","SV43-2570-0","AO400387","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-5th Floor"
"Island Health","1269345-0007","AO400388-CRT","AO400388-CRT","ERGOTRON","SV43-2570-0","AO400388","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Basement 1"
"Island Health","1297849-0008","AO400390-CRT","AO400390-CRT","ERGOTRON","C50-3510-0","AO400390","VIHA-NRGH-Nanaimo Regional General Hospital-Ambulatory-Ground Floor"
"Island Health","1297847-0007","AO400392-CRT","AO400392-CRT","ERGOTRON","C50-3510-0","AO400392","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","1296600-0048","AO400394-CRT","AO400394-CRT","ERGOTRON","C50-3510-0","AO400394","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor"
"Island Health","1441006-0038","AO400396-CRT","AO400396-CRT","ERGOTRON","C50-3510-0","AO400396","VIHA-NRGH-Nanaimo Regional General Hospital-Ambulatory-Ground Floor"
"Island Health","1297847-0039","AO400398-CRT","AO400398-CRT","ERGOTRON","C50-3510-0","AO400398","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor"
"Island Health","1296600-0021","AO400399-CRT","AO400399-CRT","ERGOTRON","C50-3510-0","AO400399","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor"
"Island Health","1299486-0019","AO400400-CRT","AO400400-CRT","ERGOTRON","C50-3510-0","AO400400","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor"
"Island Health","1299486-0006","AO400401-CRT","AO400401-CRT","ERGOTRON","C50-3510-0","AO400401","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor"
"Island Health","1269741-0049","AO400402-CRT","AO400402-CRT","ERGOTRON","C50-3510-0","AO400402","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor"
"Island Health","1823443-0013","AO400403-CRT","AO400403-CRT","ERGOTRON","C50-3510-0","AO400403","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building"
"Island Health","1269741-0001","AO400404-CRT","AO400404-CRT","ERGOTRON","C50-3510-0","AO400404","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor"
"Island Health","1801000-0006","AO400405-CRT","AO400405-CRT","ERGOTRON","SV43-2570-0","AO400405","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor"
"Island Health","1441006-0034","AO400406-CRT","AO400406-CRT","ERGOTRON","SV43-2570-0","AO400406","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-4th Floor"
"Island Health","1297847-0038","AO400407-CRT","AO400407-CRT","ERGOTRON","C50-3510-0","AO400407","VIHA-NRGH-Nanaimo Regional General Hospital-Ambulatory-Ground Floor"
"Island Health","1269345-0038","AO400408-CRT","AO400408-CRT","ERGOTRON","C50-3510-0","AO400408","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","1269742-0025","AO400409-CRT","AO400409-CRT","ERGOTRON","C50-3510-0","AO400409","VIHA-DPRC-Dufferin Place (NRGH)-Main Building-Basement 1"
"Island Health","1296600-0044","AO400411-CRT","AO400411-CRT","ERGOTRON","C50-3500-0","AO400411","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","1826612-0047","AO400412-CRT","AO400412-CRT","ERGOTRON","C50-3500-0","AO400412","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor"
"Island Health","1674806-0032","AO400414-CRT","AO400414-CRT","ERGOTRON","C50-3510-0","AO400414","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor"
"Island Health","1297847-0049","AO400416-CRT","AO400416-CRT","ERGOTRON","C50-3510-0","AO400416","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","1789416-0007","AO400417-CRT","AO400417-CRT","ERGOTRON","SV43-2570-0","AO400417","VIHA-NRGH-Nanaimo Regional General Hospital-Ambulatory-Basement 1"
"Island Health","1297848-0030","AO400419-CRT","AO400419-CRT","ERGOTRON","SV43-2570-0","AO400419","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-6th Floor"
"Island Health","1297847-0006","AO400421-CRT","AO400421-CRT","ERGOTRON","C50-3510-0","AO400421","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor"
"Island Health","1269827-0032","AO400422-CRT","AO400422-CRT","ERGOTRON","C50-3510-0","AO400422","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","1853503-0002","AO400423-CRT","AO400423-CRT","ERGOTRON","SV43-2570-0","AO400423","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-4th Floor"
"Island Health","1441006-0016","AO400424-CRT","AO400424-CRT","ERGOTRON","SV43-2570-0","AO400424","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-4th Floor"
"Island Health","1269741-0019","AO400432-CRT","AO400432-CRT","ERGOTRON","C50-3510-0","AO400432","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","1269345-0001","AO400433-CRT","AO400433-CRT","ERGOTRON","C50-3510-0","AO400433","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor"
"Island Health","1840497-0006","AO400434-CRT","AO400434-CRT","ERGOTRON","C50-3500-0","AO400434","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor"
"Island Health","1844497-0004","AO400435-CRT","AO400435-CRT","ERGOTRON","SV43-2570-0","AO400435","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor"
"Island Health","1796500-0001","AO400439-CRT","AO400439-CRT","ERGOTRON","C50-3510-0","AO400439","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","1686039-0001","AO400440-CRT","AO400440-CRT","ERGOTRON","C50-3510-0","AO400440","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor"
"Island Health","1269742-0040","AO400441-CRT","AO400441-CRT","ERGOTRON","C50-3510-0","AO400441","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","1789416-0006","AO400444-CRT","AO400444-CRT","ERGOTRON","C50-3510-0","AO400444","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","1808404-0001","AO400445-CRT","AO400445-CRT","ERGOTRON","C50-3510-0","AO400445","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","1823443-0045","AO400447-CRT","AO400447-CRT","ERGOTRON","C50-3500-0","AO400447","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor"
"Island Health","1848799-0028","AO400450-CRT","AO400450-CRT","ERGOTRON","C50-3500-0","AO400450","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor"
"Island Health","1848907-0020","AO400452-CRT","AO400452-CRT","ERGOTRON","C50-3500-0","AO400452","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor"
"Island Health","1296600-0059","AO400453-CRT","AO400453-CRT","ERGOTRON","C50-3500-0","AO400453LEG","VIHA-OHC-Oceanside Health Centre-Main Building-2nd Floor"
"Island Health","1296600-0056","AO400454-CRT","AO400454-CRT","ERGOTRON","C50-3510-0","AO400454","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building"
"Island Health","1737616-0012","AO400455-CRT","AO400455-CRT","ERGOTRON","C50-3510-0","AO400455LEG","VIHA-OHC-Oceanside Health Centre-Main Building-1st Floor"
"Island Health","1269827-0029","AO400456-CRT","AO400456-CRT","ERGOTRON","C50-3510-0","AO400456LEG","VIHA-OHC-Oceanside Health Centre-Main Building-1st Floor"
"Island Health","1296600-0052","AO400457-CRT","AO400457-CRT","ERGOTRON","C50-3500-0","AO400457LEG","VIHA-OHC-Oceanside Health Centre-Main Building-1st Floor"
"Island Health","1861405-0004","AO400458-CRT","AO400458-CRT","ERGOTRON","C50-3510-0","AO400458LEG","VIHA-OHC-Oceanside Health Centre-Main Building-1st Floor"
"Island Health","1792410-0030","AO400459-CRT","AO400459-CRT","ERGOTRON","C50-3510-0","AO400459LEG","VIHA-OHC-Oceanside Health Centre-Main Building-1st Floor"
"Island Health","1296600-0030","AO400460-CRT","AO400460-CRT","ERGOTRON","C50-3510-0","AO400460","VIHA-OHC-Oceanside Health Centre-Main Building-1st Floor"
"Island Health","1296600-0008","AO400461-CRT","AO400461-CRT","ERGOTRON","C50-3510-0","AO400461LEG","VIHA-OHC-Oceanside Health Centre-Main Building-1st Floor"
"Island Health","1822913-0045","AO400462-CRT","AO400462-CRT","ERGOTRON","C50-3510-0","AO400462LEG","VIHA-OHC-Oceanside Health Centre-Main Building-1st Floor"
"Island Health","1784733-0001","AO400463-CRT","AO400463-CRT","ERGOTRON","C50-3510-0","AO400463","VIHA-OHC-Oceanside Health Centre-Main Building-1st Floor"
"Island Health","1269345-0018","AO400464-CRT","AO400464-CRT","ERGOTRON","C50-3500-0","AO400464","VIHA-OHC-Oceanside Health Centre-Main Building-1st Floor"
"Island Health","1853503-0001","AO400476-CRT","AO400476-CRT","ERGOTRON","SV43-2570-0","AO400476","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Basement 1"
"Island Health","1297848-0003","AO400480-CRT","AO400480-CRT","ERGOTRON","C50-3510-0","AO400480","VIHA-WCGH-West Coast General Hospital"
"Island Health","1296600-0037","AO400483-CRT","AO400483-CRT","ERGOTRON","SV43-2570-0","AO400483","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor"
"Island Health","1896397-0001","AO400484-CRT","AO400484-CRT","ERGOTRON","SV43-2570-0","AO400484","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor"
"Island Health","1296600-0035","AO400487-CRT","AO400487-CRT","ERGOTRON","C50-3510-0","AO400487","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor"
"Island Health","1297847-0052","AO400488-CRT","AO400488-CRT","ERGOTRON","SV43-2570-0","AO400488LEG","VIHA-WCGH-West Coast General Hospital-Main Building-1st Floor"
"Island Health","1296600-0011","AO400491-CRT","AO400491-CRT","ERGOTRON","C50-3510-0","AO400491","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor"
"Island Health","1296600-0006","AO400492-CRT","AO400492-CRT","ERGOTRON","C50-3510-0","AO400492","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor"
"Island Health","1296600-0047","AO400493-CRT","AO400493-CRT","ERGOTRON","SV43-2570-0","AO400493","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor"
"Island Health","1296600-0024","AO400494-CRT","AO400494-CRT","ERGOTRON","SV43-2570-0","AO400494","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor"
"Island Health","1296600-0041","AO400496-CRT","AO400496-CRT","ERGOTRON","SV43-2570-0","AO400496","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor"
"Island Health","1296600-0038","AO400497-CRT","AO400497-CRT","ERGOTRON","C50-3510-0","AO400497","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor"
"Island Health","1296600-0009","AO400498-CRT","AO400498-CRT","ERGOTRON","SV43-2570-0","AO400498","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor"
"Island Health","1297847-0012","AO400499-CRT","AO400499-CRT","ERGOTRON","SV43-2570-0","AO400499","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor"
"Island Health","1297847-0025","AO400500-CRT","AO400500-CRT","ERGOTRON","SV43-2570-0","AO400500","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor"
"Island Health","1296600-0016","AO400501-CRT","AO400501-CRT","ERGOTRON","SV43-2570-0","AO400501","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor"
"Island Health","1296600-0031","AO400502-CRT","AO400502-CRT","ERGOTRON","C50-3510-0","AO400502","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor"
"Island Health","1296600-0043","AO400504-CRT","AO400504-CRT","ERGOTRON","C50-3510-0","AO400504","VIHA-VGH-Victoria General Hospital-Main Building-1st Floor"
"Island Health","1268836-0023","AO400505-CRT","AO400505-CRT","ERGOTRON","C50-3510-0","AO400505","VIHA-DPRC-Dufferin Place (NRGH)-Main Building-1st Floor"
"Island Health","1299486-0012","AO400506-CRT","AO400506-CRT","ERGOTRON","C50-3510-0","AO400506","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor"
"Island Health","1299486-0003","AO400507-CRT","AO400507-CRT","ERGOTRON","C50-3510-0","AO400507","VIHA-RJH-Royal Jubilee Hospital-Coronation Annex-1st Floor"
"Island Health","1296600-0017","AO400509-CRT","AO400509-CRT","ERGOTRON","C50-3510-0","AO400509","VIHA-RJH-Royal Jubilee Hospital-Royal Jubilee Main-2nd Floor"
"Island Health","1296600-0015","AO400510-CRT","AO400510-CRT","ERGOTRON","SV43-2570-0","AO400510","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor"
"Island Health","1302686-0003","AO400511-CRT","AO400511-CRT","ERGOTRON","SV43-2570-0","AO400511","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor"
"Island Health","1789416-0003","AO400512-CRT","AO400512-CRT","ERGOTRON","C50-3510-0","AO400512","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor"
"Island Health","1296600-0040","AO400513-CRT","AO400513-CRT","ERGOTRON","C50-3510-0","AO400513","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Ground Floor"
"Island Health","1661153-0015","AO400514-CRT","AO400514-CRT","ERGOTRON","SV43-2570-0","AO400514","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-6th Floor"
